year,weekofyear,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,source,reanalysis_min_air_temp_k_rolling_2,station_min_temp_c_rolling_2,reanalysis_air_temp_k_rolling_2,reanalysis_avg_temp_k_rolling_2,reanalysis_dew_point_temp_k_rolling_2,reanalysis_specific_humidity_g_per_kg_rolling_2,station_avg_temp_c_rolling_2,week_sin,week_cos,sj,iq
1996,12,0.07713333,0.1118,0.1855286,0.2112714,0.0,297.428571429,297.6,293.834285714,300.6,295.2,28.0,80.6471428571,0.0,15.2357142857,2.54285714286,26.2,7.7,32.2,22.2,14.2,train,295.9,21.95,297.708571429,297.88928571450003,293.69785714249997,15.089285714299997,26.221428571449998,0.9890401873221639,0.14764656400248127,1,0
1996,13,0.07713333,-0.0457,0.1378857,0.1538429,0.0,298.188571429,298.364285714,293.084285714,300.4,296.7,2.8,73.4257142857,0.0,14.5285714286,2.92857142857,26.4,9.02857142857,32.2,20.6,0.5,train,295.95,21.4,297.808571429,297.982142857,293.459285714,14.882142857149997,26.299999999999997,0.9995608365087943,0.029633327822559667,1,0
1996,14,0.0448,0.024225,0.0851,0.1079429,0.0,297.21,297.407142857,293.321428571,300.3,295.4,28.8,79.02,0.0,14.7271428571,2.55714285714,25.9285714286,6.9,31.1,21.7,21.6,train,296.04999999999995,21.15,297.6992857145,297.8857142855,293.20285714249997,14.627857142849997,26.1642857143,0.9960498426152169,-0.08879589532293478,1,0
1996,15,0.0497,0.1488,0.1627286,0.1776429,49.18,298.135714286,298.207142857,294.365714286,300.8,296.3,27.9,79.7757142857,49.18,15.7514285714,2.52857142857,26.2285714286,7.68571428571,32.2,21.7,80.5,train,295.85,21.7,297.672857143,297.80714285700003,293.8435714285,15.239285714249997,26.0785714286,0.978556492299504,-0.20597861874109827,1,0
1996,16,0.08893333,0.12235,0.2162143,0.2278286,46.16,297.852857143,298.092857143,293.8,300.7,295.7,24.22,78.3114285714,46.16,15.1857142857,2.3,26.1285714286,6.72857142857,32.2,21.1,8.9,train,296.0,21.4,297.9942857145,298.15,294.082857143,15.468571428549996,26.1785714286,0.9473263538541914,-0.32026985386283763,1,0
1996,17,0.08893333,0.1078,0.1786857,0.1805143,0.0,298.228571429,298.464285714,293.282857143,300.4,297.0,10.9,74.1714285714,0.0,14.7057142857,2.38571428571,26.1285714286,6.4,30.0,22.2,8.2,train,296.35,21.65,298.040714286,298.2785714285,293.5414285715,14.945714285699996,26.1285714286,0.9027978299657434,-0.43006520227652056,1,0
1996,18,0.3144667,0.1974,0.2231,0.2046286,5.63,298.007142857,298.092857143,293.538571429,299.8,296.6,21.5,76.3942857143,5.63,14.9385714286,1.84285714286,26.0142857143,6.62857142857,30.0,22.2,25.6,train,296.8,22.2,298.11785714300004,298.2785714285,293.41071428600003,14.822142857149995,26.07142857145,0.8455960035018261,-0.5338233779647907,1,0
1996,19,-0.0464,-0.0384,0.0964,0.09445714,0.0,297.71,297.8,292.915714286,299.4,296.3,11.1,74.7928571429,0.0,14.3614285714,2.17142857143,25.4428571429,6.32857142857,29.4,21.7,10.6,train,296.45000000000005,21.95,297.8585714285,297.9464285715,293.2271428575,14.649999999999995,25.7285714286,0.7765238627180424,-0.630087843581711,1,0
1996,20,-0.0464,0.07175,0.1463,0.1586429,21.7,297.595714286,297.628571429,294.451428571,300.1,296.2,68.2,82.84,21.7,15.7971428571,1.71428571429,25.8428571429,5.54285714286,29.4,22.2,44.8,train,296.25,21.95,297.652857143,297.71428571449997,293.68357142850004,15.079285714249997,25.6428571429,0.6965510290629972,-0.717507257044331,1,0
1996,21,0.0339,0.0557,0.2153167,0.21815,44.07,298.658571429,298.921428571,295.467142857,300.7,297.4,17.9,82.78,44.07,16.8571428571,2.44285714286,26.7285714286,6.34285714286,30.6,22.8,0.8,train,296.79999999999995,22.5,298.12714285749996,298.275,294.959285714,16.327142857099997,26.28571428575,0.6068001458185932,-0.7948544414133534,1,0
1996,22,0.09985,0.1066,0.1409857,0.1087857,68.06,299.441428571,299.592857143,296.237142857,301.8,297.5,21.71,82.7514285714,68.06,17.66,2.81428571429,28.1142857143,6.91428571429,33.3,23.3,9.4,train,297.45,23.05,299.05,299.25714285699996,295.852142857,17.25857142855,27.42142857145,0.5085311186492207,-0.8610436117673553,1,0
1996,23,0.0529,0.080075,0.1793143,0.1579,137.06,299.254285714,299.192857143,296.005714286,301.4,297.9,24.38,82.3685714286,137.06,17.3942857143,2.07142857143,27.8142857143,7.02857142857,32.2,23.9,2.3,train,297.7,23.6,299.3478571425,299.392857143,296.1214285715,17.527142857149997,27.964285714299997,0.4031234292879726,-0.9151456172430182,1,0
1996,24,0.0986,0.0893,0.12375,0.13545,27.82,298.742857143,298.828571429,295.438571429,300.6,297.5,43.3,82.2357142857,27.82,16.8,2.02857142857,26.9428571429,5.98571428571,31.1,23.3,40.9,train,297.7,23.6,298.9985714285,299.01071428600005,295.7221428575,17.097142857149997,27.378571428599997,0.29205677063697594,-0.9564009842765224,1,0
1996,25,0.07125,0.0646,0.1461,0.1561714,47.93,298.49,298.564285714,295.435714286,300.8,297.1,73.7,83.3228571429,47.93,16.81,1.92857142857,26.4428571429,5.8,30.6,22.8,84.6,train,297.3,23.05,298.6164285715,298.6964285715,295.4371428575,16.804999999999996,26.6928571429,0.17689027512257316,-0.9842305779475968,1,0
1996,26,0.16555,0.1205,0.1861857,0.1705857,15.99,299.641428571,299.707142857,296.044285714,301.8,297.6,22.5,80.9071428571,15.99,17.4685714286,2.24285714286,27.6857142857,5.92857142857,32.8,23.3,19.3,train,297.35,23.05,299.0657142855,299.1357142855,295.74,17.139285714299994,27.0642857143,0.05924062789371414,-0.9982437317643215,1,0
1996,27,0.16555,0.07375,0.2217833,0.1834333,6.01,299.581428571,299.685714286,295.834285714,301.5,297.5,23.9,80.0614285714,6.01,17.2114285714,1.97142857143,27.9428571429,6.37142857143,32.2,24.4,5.9,train,297.55,23.85,299.61142857100003,299.6964285715,295.939285714,17.339999999999996,27.8142857143,-0.05924062789371389,-0.9982437317643215,1,0
1996,28,0.05763333,0.07825,0.1641167,0.1680333,24.35,299.734285714,299.835714286,296.341428571,302.0,297.9,35.23,81.8357142857,24.35,17.7642857143,2.24285714286,28.0142857143,6.37142857143,32.8,23.3,43.5,train,297.7,23.85,299.6578571425,299.760714286,296.08785714249996,17.487857142849997,27.9785714286,-0.1768902751225729,-0.9842305779475968,1,0
1996,29,0.1121,0.095425,0.1674286,0.1645429,97.22,299.018571429,299.064285714,296.124285714,301.4,297.1,123.2,84.3228571429,97.22,17.5385714286,2.24285714286,27.2714285714,5.62857142857,31.1,23.9,53.6,train,297.5,23.6,299.3764285715,299.45,296.2328571425,17.651428571449998,27.64285714285,-0.29205677063697566,-0.9564009842765224,1,0
1996,30,0.0038,-0.0106,0.14715,0.1767833,14.89,299.714285714,299.964285714,295.794285714,302.0,298.0,15.8,79.1985714286,14.89,17.1457142857,2.32857142857,27.5142857143,5.47142857143,31.1,23.9,9.9,train,297.55,23.9,299.3664285715,299.51428571400004,295.959285714,17.342142857149994,27.39285714285,-0.403123429287972,-0.9151456172430186,1,0
1996,31,0.09683333,0.115,0.1986143,0.2044429,41.78,299.394285714,299.457142857,296.03,301.4,297.5,39.1,81.91,41.78,17.39,2.2,27.1714285714,5.15714285714,30.0,23.9,79.3,train,297.75,23.9,299.554285714,299.7107142855,295.912142857,17.267857142849998,27.34285714285,-0.5085311186492202,-0.8610436117673557,1,0
1996,32,0.09683333,0.05435,0.1329714,0.1440857,34.04,299.137142857,299.121428571,296.408571429,300.7,297.7,67.71,85.01,34.04,17.81,1.7,27.6714285714,5.34285714286,30.6,24.4,31.9,train,297.6,24.15,299.2657142855,299.289285714,296.21928571449996,17.599999999999994,27.4214285714,-0.6068001458185934,-0.7948544414133533,1,0
1996,33,0.0795,0.0291,0.14252,0.2317,19.92,299.651428571,299.792857143,296.078571429,301.8,298.1,29.2,80.9357142857,19.92,17.48,2.61428571429,28.0142857143,6.12857142857,31.7,22.8,14.3,train,297.9,23.6,299.39428571400003,299.457142857,296.243571429,17.644999999999996,27.84285714285,-0.6965510290629969,-0.7175072570443312,1,0
1996,34,0.0795,0.09555,0.3094667,0.2312,110.91,298.984285714,299.042857143,296.128571429,300.7,297.6,68.7,84.3442857143,110.91,17.5228571429,1.97142857143,26.7857142857,6.62857142857,31.1,22.8,80.6,train,297.85,22.8,299.3178571425,299.417857143,296.103571429,17.50142857145,27.4,-0.7765238627180426,-0.6300878435817109,1,0
1996,35,0.01203333,0.07396667,0.2981857,0.3126,15.74,299.945714286,300.035714286,295.985714286,302.4,298.0,33.7,79.2728571429,15.74,17.4228571429,2.55714285714,27.7571428571,6.21428571429,33.3,23.9,22.6,train,297.8,23.35,299.46500000000003,299.5392857145,296.0571428575,17.472857142899997,27.2714285714,-0.845596003501826,-0.533823377964791,1,0
1996,36,0.0364,0.03065,0.1729,0.1757857,10.59,300.372857143,300.742857143,296.911428571,303.3,298.6,21.95,81.54,10.59,18.4857142857,3.45714285714,28.4857142857,5.87142857143,33.3,23.3,35.1,train,298.3,23.6,300.1592857145,300.3892857145,296.44857142850003,17.954285714299996,28.1214285714,-0.9027978299657435,-0.4300652022765204,1,0
1996,37,0.1043,0.1068,0.1678667,0.1728,63.31,299.802857143,299.885714286,296.452857143,301.5,297.8,89.24,81.9857142857,63.31,17.97,1.8,27.9428571429,6.51428571429,32.8,23.3,51.1,train,298.20000000000005,23.3,300.08785714299995,300.3142857145,296.68214285700003,18.227857142849995,28.214285714299997,-0.9473263538541913,-0.32026985386283807,1,0
1996,38,0.1043,0.02845,0.1504286,0.1078167,243.55,299.482857143,299.442857143,296.88,301.3,297.6,151.7,85.69,243.55,18.4071428571,1.82857142857,27.0428571429,5.82857142857,31.7,22.8,305.9,train,297.70000000000005,23.05,299.642857143,299.6642857145,296.6664285715,18.188571428549995,27.4928571429,-0.9785564922995039,-0.2059786187410985,1,0
1996,39,0.04044,0.00445,0.1859,0.1818857,59.12,300.32,300.442857143,297.092857143,302.3,299.1,19.32,82.6385714286,59.12,18.5957142857,1.88571428571,27.8714285714,6.35714285714,32.8,23.9,7.3,train,298.35,23.35,299.9014285715,299.942857143,296.9864285715,18.501428571399998,27.45714285715,-0.9960498426152169,-0.08879589532293546,1,0
1996,40,-0.0385,0.06813333,0.1651286,0.1952143,27.58,300.018571429,300.207142857,296.09,302.4,298.6,27.2,79.1771428571,27.58,17.5214285714,2.1,27.4142857143,5.88571428571,31.1,23.9,20.9,train,298.85,23.9,300.1692857145,300.32500000000005,296.5914285715,18.058571428549996,27.642857142849998,-0.9995608365087943,0.02963332782255942,1,0
1996,41,-0.0066,-0.0355,0.2071833,0.2196167,28.18,299.962857143,300.114285714,296.46,302.3,298.1,23.54,81.26,28.18,17.9414285714,2.54285714286,27.2857142857,6.24285714286,31.7,23.3,17.6,train,298.35,23.6,299.990714286,300.16071428550003,296.275,17.731428571399995,27.35,-0.9890401873221641,0.14764656400248038,1,0
1996,42,-0.0066,0.0609,0.2202286,0.2358,4.62,299.804285714,299.842857143,296.048571429,301.8,298.2,23.7,79.9571428571,4.62,17.4857142857,2.17142857143,27.5714285714,6.64285714286,31.7,23.3,8.9,train,298.15,23.3,299.8835714285,299.9785714285,296.2542857145,17.713571428549997,27.42857142855,-0.9646355819083585,0.263587166069068,1,0
1996,43,-0.0969,-0.0902,0.1490143,0.1663143,17.37,300.344285714,300.464285714,296.717142857,302.1,298.7,7.1,80.7342857143,17.37,18.23,2.64285714286,29.0428571429,7.38571428571,33.9,24.4,6.6,train,298.45,23.85,300.074285714,300.1535714285,296.382857143,17.857857142849994,28.307142857149998,-0.9266896074318335,0.375827582114238,1,0
1996,44,0.00525,0.0158,0.1809429,0.1463571,16.06,299.251428571,299.342857143,295.72,302.3,297.7,65.2,81.13,16.06,17.1442857143,2.08571428571,27.0428571429,6.1,31.1,21.7,28.9,train,298.2,23.049999999999997,299.7978571425,299.9035714285,296.2185714285,17.687142857149997,28.0428571429,-0.8757349421956372,0.48279220273074425,1,0
1996,45,-0.05675,-0.00865,0.1236143,0.1353,51.59,299.168571429,299.235714286,296.26,301.5,297.5,59.22,84.1114285714,51.59,17.7014285714,2.04285714286,26.8428571429,6.28571428571,31.1,22.2,35.6,train,297.6,21.95,299.21000000000004,299.2892857145,295.99,17.42285714285,26.942857142900003,-0.8124868780056815,0.5829794791144718,1,0
1996,46,-0.03006667,0.0881,0.07505714,0.098,34.32,298.245714286,298.214285714,295.265714286,299.7,296.8,219.9,83.64,34.32,16.6771428571,1.8,26.1571428571,6.02857142857,30.0,22.2,25.0,train,297.15,22.2,298.7071428575,298.725,295.762857143,17.189285714249998,26.5,-0.7378332790417279,0.6749830015182099,1,0
1996,47,-0.03006667,0.039525,0.06076667,0.0578,42.76,298.477142857,298.557142857,295.438571429,300.5,296.8,113.55,83.3971428571,42.76,16.8428571429,1.6,25.8714285714,5.6,29.4,22.2,88.3,train,296.8,22.2,298.3614285715,298.3857142855,295.3521428575,16.759999999999998,26.01428571425,-0.6528221181905214,0.7575112421616202,1,0
1996,48,-0.03006667,0.1038667,0.1649714,0.1447714,65.18,298.197142857,298.421428571,295.667142857,300.5,296.6,49.0,86.0714285714,65.18,17.1285714286,2.04285714286,25.6142857143,4.58571428571,28.3,22.8,39.5,train,296.70000000000005,22.5,298.337142857,298.48928571399995,295.552857143,16.98571428575,25.74285714285,-0.5586467658036526,0.8294056854502017,1,0
1996,49,-0.1171,-0.01016667,0.2602714,0.2308429,0.0,297.642857143,297.678571429,292.941428571,299.7,295.6,20.57,75.2928571429,0.0,14.4585714286,1.9,25.0142857143,5.05714285714,28.3,21.7,19.6,train,296.1,22.25,297.92,298.04999999999995,294.304285714,15.793571428599996,25.3142857143,-0.45662923739371375,0.889657090994747,1,0
1996,50,-0.1171,0.0495,0.1559143,0.176,0.0,297.827142857,297.978571429,292.662857143,300.6,295.2,3.8,73.2528571429,0.0,14.2457142857,2.75714285714,24.8,6.57142857143,30.0,20.6,3.1,train,295.4,21.15,297.735,297.828571429,292.80214285700004,14.352142857149996,24.90714285715,-0.34820163543439914,0.9374196611341208,1,0
1996,51,-0.1171,0.1639,0.1702286,0.1818571,0.0,296.635714286,296.771428571,292.787142857,299.1,295.6,40.7,79.3728571429,0.0,14.3328571429,1.82857142857,24.9571428571,4.7,28.9,21.1,25.4,train,295.4,20.85,297.23142857150003,297.375,292.725,14.289285714299996,24.87857142855,-0.23488604578098374,0.9720229140804107,1,0
1996,52,0.0214,0.0214,0.156975,0.1470375,0.0,297.031428571,297.114285714,291.424285714,299.0,294.5,3.93,71.0628571429,0.0,13.1528571429,2.48571428571,24.5142857143,5.78571428571,27.8,19.4,4.0,train,295.05,20.25,296.8335714285,296.9428571425,292.10571428549997,13.742857142899997,24.7357142857,-0.11827317092136551,0.992981096013517,1,0
1997,1,0.1526333,0.1094,0.2077429,0.1732857,0.0,299.677142857,299.821428571,295.014285714,301.5,297.7,3.24,75.6785714286,0.0,16.3771428571,2.35714285714,26.6285714286,7.71428571429,31.7,21.7,0.5,train,296.1,20.549999999999997,298.35428571399996,298.4678571425,293.21928571399997,14.764999999999997,25.57142857145,0.1182731709213658,0.9929810960135169,1,0
1997,2,0.1526333,0.1839,0.2683714,0.1435857,0.0,297.188571429,297.428571429,293.558571429,299.2,295.6,24.14,80.3,0.0,14.9671428571,2.37142857143,24.6714285714,5.64285714286,27.8,21.1,29.0,train,296.65,21.4,298.432857143,298.625,294.2864285715,15.672142857099997,25.65,0.23488604578098368,0.9720229140804107,1,0
1997,3,-0.1459,0.0338,0.2233714,0.2170857,0.0,297.568571429,297.664285714,292.797142857,299.4,296.1,7.79,74.94,0.0,14.2785714286,2.24285714286,24.3857142857,6.65714285714,28.9,19.4,0.6,train,295.85,20.25,297.378571429,297.5464285715,293.177857143,14.622857142849996,24.528571428550002,0.34820163543439875,0.9374196611341209,1,0
1997,4,0.0495,0.07316667,0.1704714,0.1861429,6.65,297.485714286,297.742857143,293.787142857,300.9,295.2,23.5,80.0928571429,6.65,15.1742857143,3.14285714286,24.9,6.42857142857,28.9,21.1,2.0,train,295.65,20.25,297.5271428575,297.7035714285,293.292142857,14.726428571449997,24.642857142849998,0.4566292373937131,0.8896570909947473,1,0
1997,5,0.0451,0.04505,0.1107571,0.1018,66.05,296.741428571,296.842857143,293.532857143,298.9,295.3,81.3,82.3885714286,66.05,14.8985714286,1.82857142857,24.6285714286,4.68571428571,28.3,21.1,58.9,train,295.25,21.1,297.1135714285,297.292857143,293.65999999999997,15.036428571449996,24.7642857143,0.5586467658036525,0.8294056854502018,1,0
1997,6,0.04245,0.03413333,0.1372714,0.1156857,53.52,297.27,297.407142857,292.575714286,299.1,295.8,14.3,75.0757142857,53.52,14.0585714286,2.07142857143,23.7,6.1,27.8,19.4,49.5,train,295.55,20.25,297.00571428549995,297.125,293.0542857145,14.478571428599997,24.1642857143,0.6528221181905216,0.7575112421616201,1,0
1997,7,0.0455,0.1281,0.1796714,0.1705857,24.98,297.12,297.292857143,293.637142857,298.8,295.7,50.58,80.9471428571,24.98,15.0171428571,1.7,24.5714285714,5.7,27.8,21.1,25.4,train,295.75,20.25,297.195,297.35,293.10642857150003,14.537857142849997,24.135714285699997,0.7378332790417272,0.6749830015182106,1,0
1997,8,0.0297,0.07732,0.1488286,0.1815429,0.0,297.587142857,297.714285714,293.221428571,299.2,296.2,15.14,76.7128571429,0.0,14.6142857143,2.05714285714,24.6857142857,6.27142857143,28.3,21.1,22.9,train,295.95,21.1,297.3535714285,297.5035714285,293.429285714,14.815714285699997,24.62857142855,0.8124868780056813,0.5829794791144721,1,0
1997,9,0.0297,0.04896667,0.15534,0.1579,0.0,297.264285714,297.357142857,292.472857143,298.8,295.7,15.1,74.6314285714,0.0,13.9314285714,2.17142857143,24.4714285714,5.54285714286,27.8,21.1,30.0,train,295.95,21.1,297.4257142855,297.53571428550003,292.847142857,14.272857142849997,24.57857142855,0.8757349421956369,0.48279220273074486,1,0
1997,10,0.0297,0.04896667,0.2277,0.2670143,0.0,297.292857143,297.392857143,292.41,299.0,295.5,9.5,74.2557142857,0.0,13.8857142857,2.21428571429,24.5714285714,4.98571428571,27.8,21.1,15.5,train,295.6,21.1,297.27857142849996,297.375,292.4414285715,13.908571428549998,24.5214285714,0.9266896074318334,0.3758275821142382,1,0
1997,11,0.0297,0.0864,0.1700714,0.1512429,0.0,297.138571429,297.35,292.495714286,299.3,295.8,14.3,75.3728571429,0.0,13.9771428571,2.15714285714,24.3571428571,5.78571428571,27.8,21.1,13.8,train,295.65,21.1,297.215714286,297.3714285715,292.452857143,13.931428571399998,24.46428571425,0.9646355819083586,0.2635871660690678,1,0
1997,12,0.1409,0.12525,0.2582143,0.2533286,0.0,297.078571429,297.221428571,292.767142857,299.1,296.0,17.92,76.9042857143,0.0,14.2228571429,1.9,24.7428571429,6.58571428571,28.9,21.1,15.2,train,295.9,21.1,297.108571429,297.28571428550003,292.6314285715,14.099999999999998,24.55,0.9890401873221639,0.14764656400248127,1,0
1997,13,0.11245,0.107,0.2076143,0.2154,0.0,297.721428571,297.921428571,292.758571429,300.6,295.7,7.0,74.1185714286,0.0,14.2271428571,3.44285714286,25.3142857143,8.07142857143,31.1,20.6,1.5,train,295.85,20.85,297.4,297.57142857099996,292.762857143,14.224999999999998,25.0285714286,0.9995608365087943,0.029633327822559667,1,0
1997,14,0.11245,0.123,0.1983167,0.1916833,0.0,297.692857143,297.857142857,292.775714286,299.9,295.5,5.9,74.2057142857,0.0,14.2314285714,2.68571428571,25.0857142857,7.45714285714,29.4,20.6,2.9,train,295.6,20.6,297.707142857,297.889285714,292.7671428575,14.229285714249997,25.2,0.9960498426152169,-0.08879589532293478,1,0
1997,15,0.0602,0.069825,0.2164286,0.2027714,6.65,296.595714286,296.635714286,291.842857143,300.7,294.3,18.73,74.85,6.65,13.4928571429,2.38571428571,25.3571428571,5.61428571429,31.1,21.7,0.6,train,294.9,21.15,297.14428571450003,297.2464285715,292.3092857145,13.862142857149998,25.2214285714,0.978556492299504,-0.20597861874109827,1,0
1997,16,0.033075,0.05155,0.2085429,0.2354857,0.0,297.178571429,297.464285714,291.674285714,299.6,295.1,7.5,71.5585714286,0.0,13.35,2.78571428571,25.9,7.92857142857,31.7,20.0,0.8,train,294.70000000000005,20.85,296.88714285749995,297.05,291.7585714285,13.421428571449997,25.62857142855,0.9473263538541914,-0.32026985386283763,1,0
1997,17,0.0388,0.023,0.2024429,0.2222571,0.0,298.821428571,299.05,294.098571429,301.7,296.7,16.2,75.4171428571,0.0,15.5014285714,3.84285714286,27.6714285714,9.61428571429,34.4,21.1,0.0,train,295.9,20.55,298.0,298.257142857,292.8864285715,14.425714285699996,26.7857142857,0.9027978299657434,-0.43006520227652056,1,0
1997,18,-0.0035,0.007333333,0.1991,0.1928833,5.73,299.204285714,299.385714286,294.82,301.7,296.7,4.0,76.9528571429,5.73,16.17,3.45714285714,27.7714285714,8.27142857143,33.9,22.8,0.5,train,296.7,21.950000000000003,299.0128571425,299.217857143,294.45928571449997,15.835714285699996,27.7214285714,0.8455960035018261,-0.5338233779647907,1,0
1997,19,-0.0597,0.0331,0.1650857,0.1324571,0.0,299.35,299.507142857,294.727142857,301.1,297.8,1.5,75.8785714286,0.0,16.0785714286,2.7,27.9285714286,8.42857142857,33.9,23.3,0.3,train,297.25,23.05,299.277142857,299.4464285715,294.77357142849996,16.124285714299997,27.85,0.7765238627180424,-0.630087843581711,1,0
1997,20,0.1019,0.0747,0.1175167,0.1297857,33.03,298.85,298.985714286,294.798571429,301.4,297.1,27.3,78.5371428571,33.03,16.1442857143,2.54285714286,27.5714285714,8.67142857143,32.8,22.2,12.6,train,297.45000000000005,22.75,299.1,299.2464285715,294.762857143,16.11142857145,27.75,0.6965510290629972,-0.717507257044331,1,0
1997,21,0.0798,0.1065333,0.1590333,0.09873333,0.0,299.241428571,299.385714286,294.661428571,301.1,297.8,10.1,75.9828571429,0.0,15.9971428571,2.42857142857,27.5857142857,7.08571428571,32.2,23.9,12.9,train,297.45000000000005,23.049999999999997,299.0457142855,299.185714286,294.73,16.070714285699996,27.57857142855,0.6068001458185932,-0.7948544414133534,1,0
1997,22,0.0235,0.05535,0.2090857,0.1450571,64.1,299.281428571,299.435714286,295.262857143,301.4,297.7,10.5,78.7114285714,64.1,16.66,2.67142857143,27.3142857143,7.02857142857,31.7,22.8,30.5,train,297.75,23.35,299.261428571,299.41071428600003,294.962142857,16.32857142855,27.45,0.5085311186492207,-0.8610436117673553,1,0
1997,23,0.0557,0.08895,0.1841571,0.1623571,118.35,298.995714286,299.042857143,295.978571429,300.6,297.9,41.7,83.4857142857,118.35,17.3685714286,1.97142857143,27.2714285714,7.07142857143,32.8,22.2,31.3,train,297.79999999999995,22.5,299.1385714285,299.2392857145,295.620714286,17.014285714299994,27.29285714285,0.4031234292879726,-0.9151456172430182,1,0
1997,24,0.1197,0.0904,0.1477167,0.1914143,0.0,300.001428571,300.264285714,296.174285714,302.3,298.2,9.9,79.7457142857,0.0,17.62,2.87142857143,28.6,7.0,32.8,23.9,0.3,train,298.04999999999995,23.049999999999997,299.4985714285,299.65357142849996,296.0764285715,17.4942857143,27.9357142857,0.29205677063697594,-0.9564009842765224,1,0
1997,25,0.0108,0.05426667,0.1710429,0.2157,2.43,300.367142857,300.6,296.411428571,302.6,298.0,7.8,79.3642857143,2.43,17.8471428571,2.91428571429,29.0142857143,7.51428571429,33.9,23.9,0.5,train,298.1,23.9,300.184285714,300.43214285700003,296.2928571425,17.73357142855,28.80714285715,0.17689027512257316,-0.9842305779475968,1,0
1997,26,0.0749,0.07762,0.1302143,0.1368,34.69,300.044285714,300.092857143,296.322857143,302.0,298.4,23.4,80.2457142857,34.69,17.7328571429,2.18571428571,28.6571428571,6.68571428571,32.8,23.9,18.6,train,298.2,23.9,300.2057142855,300.34642857150004,296.367142857,17.79,28.8357142857,0.05924062789371414,-0.9982437317643215,1,0
1997,27,0.1012,0.09026667,0.1940286,0.1983714,38.84,300.295714286,300.514285714,296.238571429,302.3,298.3,24.3,78.6385714286,38.84,17.6357142857,2.91428571429,28.4142857143,6.42857142857,32.2,24.4,4.1,train,298.35,24.15,300.17,300.3035714285,296.28071428600003,17.684285714299996,28.5357142857,-0.05924062789371389,-0.9982437317643215,1,0
1997,28,0.0883,0.07483333,0.1354571,0.1118571,5.87,300.488571429,300.642857143,296.415714286,302.3,299.0,21.3,78.62,5.87,17.8457142857,2.42857142857,29.0142857143,7.54285714286,33.9,23.9,8.7,train,298.65,24.15,300.3921428575,300.5785714285,296.3271428575,17.7407142857,28.7142857143,-0.1768902751225729,-0.9842305779475968,1,0
1997,29,-0.0562,0.0112,0.1573143,0.1659714,24.42,300.094285714,300.171428571,296.511428571,302.2,298.1,35.4,80.9171428571,24.42,17.9485714286,2.54285714286,28.6142857143,6.74285714286,32.8,24.4,40.9,train,298.55,24.15,300.2914285715,300.407142857,296.4635714285,17.89714285715,28.8142857143,-0.29205677063697566,-0.9564009842765224,1,0
1997,30,-0.1562,0.0112,0.1646429,0.1496857,41.34,299.958571429,299.942857143,296.602857143,302.7,298.2,73.74,82.1328571429,41.34,18.0457142857,1.77142857143,27.9,6.28571428571,31.7,23.3,51.2,train,298.15,23.85,300.0264285715,300.05714285700003,296.55714285700003,17.99714285715,28.25714285715,-0.403123429287972,-0.9151456172430186,1,0
1997,31,0.1393,0.07825,0.2511714,0.1919429,29.9,300.117142857,300.214285714,296.215714286,302.4,297.8,33.6,79.4542857143,29.9,17.6171428571,2.74285714286,27.8285714286,6.6,31.7,22.8,16.3,train,298.0,23.05,300.037857143,300.0785714285,296.4092857145,17.831428571399996,27.8642857143,-0.5085311186492202,-0.8610436117673557,1,0
1997,32,0.0981,0.0981,0.1404571,0.1142286,19.57,300.294285714,300.414285714,296.735714286,302.5,297.8,28.6,81.1042857143,19.57,18.18,2.51428571429,28.6428571429,5.94285714286,32.2,25.0,5.2,train,297.8,23.9,300.2057142855,300.314285714,296.47571428599997,17.89857142855,28.23571428575,-0.6068001458185934,-0.7948544414133533,1,0
1997,33,0.008933333,0.046675,0.1411,0.1585714,57.65,299.84,299.992857143,296.572857143,301.9,298.1,42.79,82.3928571429,57.65,17.9885714286,2.47142857143,28.2857142857,6.61428571429,32.8,23.9,53.4,train,297.95000000000005,24.45,300.067142857,300.2035714285,296.6542857145,18.084285714299998,28.464285714299997,-0.6965510290629969,-0.7175072570443312,1,0
1997,34,0.008933333,0.11135,0.1741857,0.1446,20.35,299.761428571,299.8,296.658571429,301.8,298.2,45.7,83.28,20.35,18.0914285714,2.02857142857,28.4142857143,6.51428571429,32.2,24.4,52.3,train,298.15,24.15,299.8007142855,299.8964285715,296.615714286,18.04,28.35,-0.7765238627180426,-0.6300878435817109,1,0
1997,35,0.06065,0.08936667,0.1869714,0.2091857,94.72,300.265714286,300.335714286,296.704285714,302.5,298.8,35.9,81.1428571429,94.72,18.1828571429,2.1,27.9857142857,6.44285714286,32.2,22.8,50.0,train,298.5,23.6,300.0135714285,300.06785714299997,296.68142857149996,18.13714285715,28.2,-0.845596003501826,-0.533823377964791,1,0
