year,weekofyear,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,reanalysis_tdtr_k_rolling_2,reanalysis_min_air_temp_k_rolling_2,station_min_temp_c_rolling_2,reanalysis_air_temp_k_rolling_2,reanalysis_avg_temp_k_rolling_2,reanalysis_dew_point_temp_k_rolling_2,reanalysis_specific_humidity_g_per_kg_rolling_2,station_avg_temp_c_rolling_2,reanalysis_tdtr_k_rolling_4,reanalysis_min_air_temp_k_rolling_4,station_min_temp_c_rolling_4,reanalysis_air_temp_k_rolling_4,reanalysis_avg_temp_k_rolling_4,reanalysis_dew_point_temp_k_rolling_4,reanalysis_specific_humidity_g_per_kg_rolling_4,station_avg_temp_c_rolling_4,reanalysis_tdtr_k_rolling_6,reanalysis_min_air_temp_k_rolling_6,station_min_temp_c_rolling_6,reanalysis_air_temp_k_rolling_6,reanalysis_avg_temp_k_rolling_6,reanalysis_dew_point_temp_k_rolling_6,reanalysis_specific_humidity_g_per_kg_rolling_6,station_avg_temp_c_rolling_6,week_sin,week_cos,sj,iq
1993,33,0.0969,0.04966667,0.1970714,0.1632857,106.83,299.67,299.771428571,296.512857143,302.3,297.8,62.7,83.0757142857,106.83,17.9528571429,2.22857142857,29.4142857143,6.42857142857,33.9,24.4,12.7,2.2785714285700003,298.25,24.7,299.89571428550005,300.0607142855,296.53714285700005,17.97071428575,29.22142857145,2.167857142855,298.2,23.999999999999996,299.77285714275,299.91249999975,296.63107142850004,18.075714285725,28.8535714286,2.273809523808333,298.1333333333334,23.766666666666666,299.76119047599997,299.8869047616667,296.42,17.846666666666668,28.63333333335,-0.6965510290629969,-0.7175072570443312,1,0
1993,34,0.10885,0.24925,0.2105714,0.2159143,1.36,299.918571429,299.985714286,296.49,302.1,297.9,26.9,81.7271428571,1.36,17.9171428571,2.31428571429,28.9714285714,7.61428571429,33.3,24.4,17.1,2.2714285714300004,297.85,24.4,299.7942857145,299.8785714285,296.5014285715,17.935,29.19285714285,2.3071428571425,298.175,24.55,299.94321428575,300.09285714275,296.60535714275,18.046428571425,29.110714285725003,2.2428571428566664,298.1666666666667,24.13333333333333,299.8169047618333,299.9333333331667,296.49238095233335,17.922857142850003,28.8142857143,-0.7765238627180425,-0.6300878435817109,1,0
1993,35,0.0979,0.1581,0.1638571,0.1509143,30.85,299.975714286,300.035714286,296.107142857,302.0,298.5,34.4,79.6285714286,30.85,17.5271428571,2.18571428571,28.6571428571,7.32857142857,32.8,24.4,28.8,2.25,298.2,24.4,299.9471428575,300.010714286,296.2985714285,17.722142857099996,28.81428571425,2.264285714285,298.225,24.549999999999997,299.92142857150003,300.03571428575003,296.41785714275,17.846428571425,29.01785714285,2.195238095236667,298.2,24.13333333333333,299.83095238100003,299.94523809516664,296.52023809516663,17.95785714285,28.840476190483333,-0.845596003501826,-0.533823377964791,1,0
1993,36,0.1121,0.0688,0.0596,0.05133333,43.26,299.761428571,299.857142857,296.128571429,302.6,298.2,42.1,80.6842857143,43.26,17.5614285714,2.17142857143,28.4285714286,7.88571428571,32.8,23.3,43.4,2.17857142857,298.35,23.85,299.8685714285,299.94642857149995,296.117857143,17.544285714249998,28.54285714285,2.225,298.1,24.125,299.8314285715,299.9125,296.30964285724997,17.739642857125002,28.86785714285,2.264285714285,298.2333333333333,24.316666666666663,299.91833333333335,300.04404761899997,296.44285714283336,17.879047619033333,28.921428571433335,-0.9027978299657436,-0.4300652022765204,1,0
1993,37,0.1199,0.0971,0.2044429,0.1865857,14.42,299.672857143,299.785714286,296.291428571,301.9,298.3,50.0,81.7942857143,14.42,17.7042857143,1.94285714286,28.6,7.37142857143,32.8,23.9,23.1,2.057142857145,298.25,23.6,299.717142857,299.82142857149995,296.21,17.63285714285,28.5142857143,2.1535714285725,298.225,24.0,299.83214285725,299.91607142875,296.25428571425,17.677499999975,28.664285714275003,2.195238095238333,298.2333333333333,24.23333333333333,299.8533333333333,299.96428571433336,296.3485714285,17.775238095233334,28.85,-0.9473263538541912,-0.320269853862838,1,0
1993,38,0.0054,0.063525,0.1392833,0.1168857,71.36,300.067142857,300.142857143,296.461428571,302.4,298.2,57.9,80.9014285714,71.36,17.9528571429,2.68571428571,28.1571428571,6.92857142857,32.8,23.3,8.7,2.3142857142850004,298.25,23.6,299.87,299.96428571449997,296.376428571,17.8285714286,28.37857142855,2.2464285714275,298.29999999999995,23.725,299.86928571425,299.95535714299996,296.247142857,17.686428571425,28.4607142857,2.2547619047616667,298.15,23.95,299.84428571433335,299.9297619048333,296.3319047618333,17.769285714283335,28.70476190475,-0.978556492299504,-0.2059786187410985,1,0
1993,39,0.034,0.0517,0.0726,0.09423333,72.86,299.885714286,299.942857143,296.651428571,302.1,298.4,76.0,82.61,72.86,18.12,2.17142857143,28.2857142857,6.98571428571,32.8,23.9,26.7,2.42857142857,298.29999999999995,23.6,299.97642857150004,300.042857143,296.55642857099997,18.03642857145,28.221428571399997,2.2428571428575,298.275,23.6,299.84678571425,299.93214285725,296.3832142855,17.83464285715,28.36785714285,2.2452380952383333,298.25,23.866666666666664,299.88023809533337,299.9583333335,296.3549999998333,17.797142857133334,28.51666666665,-0.9960498426152168,-0.0887958953229354,1,0
1993,40,0.1213,0.0705,0.1886286,0.1652714,27.62,299.591428571,299.607142857,296.632857143,301.1,298.2,55.36,83.8414285714,27.62,18.1042857143,1.67142857143,28.0142857143,7.5,33.3,23.3,16.8,1.9214285714300003,298.29999999999995,23.6,299.7385714285,299.775,296.642142857,18.11214285715,28.15,2.1178571428575,298.275,23.6,299.80428571425,299.86964285725,296.509285714,17.970357142875,28.264285714275,2.138095238095,298.3,23.683333333333337,299.82571428566666,299.8952380953333,296.3788095236667,17.828333333333333,28.357142857133336,-0.9995608365087943,0.0296333278225594,1,0
1993,41,0.1317,0.0645,0.20515,0.1731857,8.01,299.957142857,300.042857143,296.425714286,301.8,298.7,35.8,81.1028571429,8.01,17.86,1.94285714286,28.4,6.98571428571,32.2,24.4,27.0,1.8071428571450008,298.45,23.85,299.77428571400003,299.825,296.5292857145,17.98214285715,28.20714285715,2.1178571428575,298.375,23.725,299.87535714275,299.9339285715,296.54285714275,18.0092857143,28.214285714274997,2.09761904762,298.3333333333333,23.683333333333337,299.82261904750004,299.89642857150005,296.4319047618333,17.883809523816666,28.314285714283333,-0.989040187322164,0.1476465640024803,1,0
1993,42,0.0129,0.0645,0.1347,0.1496857,0.0,300.181428571,300.242857143,296.168571429,302.4,298.0,17.0,78.8071428571,0.0,17.5928571429,2.25714285714,28.2,7.7,33.3,23.9,6.4,2.1000000000000005,298.35,24.15,300.069285714,300.142857143,296.29714285750003,17.72642857145,28.299999999999997,2.010714285715,298.325,23.875,299.90392857125005,299.9589285715,296.46964285725005,17.9192857143,28.225,2.111904761905,298.3,23.78333333333333,299.8926190475,299.9607142858333,296.4385714285,17.889047619066666,28.27619047618333,-0.9646355819083586,0.263587166069068,1,0
1993,43,0.117,0.1143,0.2702,0.1092667,70.07,299.788571429,299.721428571,296.114285714,301.5,298.1,57.6,80.3985714286,70.07,17.5557142857,1.95714285714,28.0714285714,7.14285714286,32.8,23.9,25.4,2.1071428571400004,298.05,23.9,299.985,299.982142857,296.1414285715,17.574285714299997,28.135714285699997,1.9571428571425,298.25,23.875,299.879642857,299.90357142849996,296.335357143,17.778214285725,28.171428571424997,2.114285714285,298.26666666666665,23.78333333333333,299.91190476183334,299.95,296.409047619,17.8642857143,28.18809523808333,-0.9266896074318336,0.375827582114238,1,0
1993,44,0.117,0.1406667,0.1776167,0.1569,0.0,299.885714286,299.921428571,296.007142857,301.9,298.5,16.1,79.5042857143,0.0,17.4414285714,2.3,27.9,7.24285714286,32.8,23.3,4.1,2.1285714285700004,298.3,23.6,299.8371428575,299.82142857099996,296.0607142855,17.498571428549997,27.9857142857,2.114285714285,298.325,23.875,299.95321428575,299.982142857,296.1789285715,17.612499999999997,28.14285714285,2.0500000000000003,298.31666666666666,23.78333333333333,299.88166666666666,299.91309523800004,296.3333333333333,17.77904761905,28.145238095233335,-0.8757349421956372,0.4827922027307442,1,0
1993,45,-0.1589,0.0493,0.08248333,0.1696,0.0,299.228571429,299.35,295.298571429,300.9,297.8,25.6,79.0371428571,0.0,16.6628571429,2.27142857143,27.6428571429,7.72857142857,32.8,23.3,6.7,2.285714285715001,298.15,23.3,299.5571428575,299.6357142855,295.652857143,17.052142857149995,27.77142857145,2.1964285714275,298.1,23.6,299.77107142875,299.80892857125,295.89714285725,17.313214285725,27.953571428575,2.066666666666667,298.21666666666664,23.683333333333337,299.77214285716667,299.81428571416666,296.107857143,17.536190476199998,28.0380952381,-0.8124868780056815,0.5829794791144718,1,0
1993,46,0.17315,0.013825,0.17535,0.1117429,12.5,298.845714286,299.05,295.188571429,301.0,297.5,70.71,80.3771428571,12.5,16.58,1.84285714286,27.1714285714,6.77142857143,31.7,22.8,48.8,2.057142857145001,297.65,23.05,299.0371428575,299.20000000000005,295.243571429,16.621428571449997,27.40714285715,2.0928571428575,297.975,23.325,299.4371428575,299.5107142855,295.65214285725,17.06,27.696428571425,2.095238095238334,298.1,23.6,299.647857143,299.7214285713333,295.86714285733336,17.28214285715,27.89761904761666,-0.7378332790417279,0.6749830015182099,1,0
1993,47,0.1071,0.1818,0.2600571,0.2705857,91.81,298.571428571,298.678571429,295.255714286,301.1,296.8,118.1,82.1542857143,91.81,16.6614285714,1.87142857143,26.8857142857,6.6,31.7,22.2,46.4,1.8571428571450004,297.15,22.5,298.7085714285,298.8642857145,295.2221428575,16.620714285699997,27.02857142855,2.07142857143,297.65,22.9,299.13285714299997,299.25,295.43750000025,16.836428571425,27.4,2.0833333333333335,297.78333333333336,23.23333333333333,299.416904762,299.49404761899996,295.6721428573333,17.082380952383332,27.645238095233328,-0.6528221181905214,0.7575112421616204,1,0
1993,48,0.3572667,-0.0095,0.12734,0.08941429,6.09,298.627142857,298.721428571,294.965714286,300.5,297.2,25.7,80.4657142857,6.09,16.4014285714,2.01428571429,26.7857142857,8.34285714286,33.3,21.1,5.5,1.9428571428600008,297.0,21.65,298.599285714,298.7,295.11071428599996,16.5314285714,26.8357142857,2.0000000000025,297.325,22.35,298.81821428575,298.95,295.1771428575,16.576428571424998,27.121428571425,2.0428571428583333,297.65000000000003,22.766666666666666,299.157857143,299.24047619033337,295.4716666668333,16.8838095238,27.409523809516667,-0.5586467658036526,0.8294056854502017,1,0
1993,49,0.3572667,-0.0095,0.1632333,0.08283333,5.29,298.218571429,298.192857143,294.52,300.5,296.6,43.4,80.3028571429,5.29,15.9328571429,2.35714285714,26.5285714286,7.08571428571,30.6,21.1,20.8,2.185714285715001,296.9,21.1,298.422857143,298.457142857,294.742857143,16.167142857149997,26.65714285715,2.02142857143,297.02500000000003,21.8,298.56571428575,298.66071428575003,294.98250000024996,16.393928571425,26.84285714285,2.1095238095249997,297.40000000000003,22.3,298.8961904763333,298.9857142856667,295.2059523811667,16.613333333333333,27.152380952383336,-0.4566292373937137,0.889657090994747,1,0
1993,50,-0.2902,-0.06766667,0.1682857,0.08,14.82,298.565714286,298.585714286,294.16,300.8,296.2,28.6,76.8542857143,14.82,15.5714285714,2.45714285714,26.2285714286,7.85714285714,31.1,21.1,7.7,2.4071428571400006,296.4,21.1,298.3921428575,298.38928571450003,294.34000000000003,15.752142857149998,26.378571428599997,2.175,296.70000000000005,21.375,298.49571428575,298.54464285725,294.725357143,16.141785714275002,26.60714285715,2.135714285715,297.0166666666667,21.933333333333337,298.6761904763334,298.76309523816667,294.8980952383333,16.301666666666666,26.873809523816664,-0.3482016354343991,0.9374196611341208,1,0
1993,51,-0.0237,-0.02115,0.1181143,0.07024286,42.62,298.218571429,298.335714286,294.234285714,301.2,296.1,33.6,78.8285714286,42.62,15.65,2.55714285714,26.0428571429,6.82857142857,31.7,21.7,37.6,2.5071428571400007,296.15,21.4,298.3921428575,298.460714286,294.197142857,15.6107142857,26.13571428575,2.3464285714275,296.525,21.25,298.40750000025,298.4589285715,294.46999999999997,15.888928571425,26.39642857145,2.1833333333333336,296.73333333333335,21.666666666666668,298.50785714299997,298.5940476191667,294.72071428583337,16.13285714285,26.60714285715,-0.2348860457809837,0.9720229140804107,1,0
1994,52,-0.0237,-0.02115,0.1181143,0.07024286,5.25,298.527142857,298.778571429,294.401428571,301.0,296.0,3.4,78.0185714286,5.25,15.78,2.44285714286,26.9714285714,8.2,32.8,21.7,0.3,2.500000000000001,296.05,21.7,298.37285714300003,298.5571428575,294.3178571425,15.714999999999998,26.50714285715,2.45357142857,296.225,21.4,298.38250000025,298.47321428600003,294.32892857125,15.733571428575,26.442857142875,2.2833333333333337,296.48333333333335,21.483333333333334,298.45476190483333,298.548809524,294.5895238095,15.999523809516669,26.573809523816664,-0.1182731709213655,0.992981096013517,1,0
1994,1,-0.1209,0.0193,0.09498571,0.1785143,12.6,298.191428571,298.285714286,293.585714286,300.1,296.3,19.5,75.7428571429,12.6,14.9514285714,2.05714285714,25.5,6.74285714286,29.4,21.1,41.0,2.250000000000001,296.15,21.4,298.359285714,298.5321428575,293.9935714285,15.365714285699998,26.2357142857,2.37857142857,296.15000000000003,21.4,298.37571428575,298.49642857175,294.09535714275,15.4882142857,26.185714285725,2.3142857142850004,296.40000000000003,21.3,298.3914285715,298.48333333349996,294.3111904761667,15.714523809516663,26.342857142866663,0.1182731709213658,0.9929810960135168,1,0
1994,2,0.1435,0.0974,0.25425,0.21445,0.0,297.59,297.692857143,293.721428571,299.6,296.0,19.4,79.15,0.0,15.0971428571,2.21428571429,25.4571428571,7.27142857143,29.4,21.1,13.4,2.1357142857150007,296.15,21.1,297.8907142855,297.9892857145,293.65357142849996,15.02428571425,25.47857142855,2.3178571428575,296.1,21.4,298.13178571425,298.273214286,293.98571428549997,15.369642857125,25.99285714285,2.3476190476183336,296.2,21.3,298.2185714286667,298.31190476216665,294.10380952366665,15.497142857133332,26.12142857143333,0.2348860457809836,0.9720229140804107,1,0
1994,3,0.0741,0.1664333,0.151,0.1407143,0.0,297.912857143,297.942857143,293.37,299.7,296.2,16.4,75.9842857143,0.0,14.7757142857,2.11428571429,25.0857142857,7.42857142857,30.0,20.0,26.6,2.1642857142900005,296.1,20.55,297.7514285715,297.817857143,293.5457142855,14.936428571399995,25.2714285714,2.207142857145,296.125,20.975,298.05535714275,298.17500000025,293.769642857,15.15107142855,25.75357142855,2.3071428571433334,296.1333333333334,21.116666666666667,298.1676190476666,298.27023809549996,293.912142857,15.304285714266667,25.880952380950003,0.3482016354343987,0.9374196611341208,1,0
1994,4,0.0912,-0.1162667,0.1635571,0.1985143,0.0,297.571428571,297.707142857,293.531428571,299.2,296.3,19.04,78.3814285714,0.0,14.9385714286,2.32857142857,25.3285714286,7.04285714286,29.4,20.6,9.7,2.2214285714300006,296.25,20.3,297.742142857,297.82500000000005,293.4507142855,14.85714285715,25.20714285715,2.1785714285725,296.2,20.700000000000003,297.81642857125,297.90714285725,293.55214285700004,14.9407142857,25.34285714285,2.285714285715,296.15000000000003,21.03333333333333,298.0019047618334,298.123809524,293.8073809521667,15.1988095238,25.73095238095,0.4566292373937131,0.8896570909947473,1,0
1994,5,0.2588,0.2112,0.2200571,0.2156,0.0,297.588571429,297.714285714,293.23,299.8,295.8,21.8,76.8257142857,0.0,14.6342857143,2.2,25.7857142857,7.1,30.0,20.6,3.6,2.264285714285001,296.05,20.6,297.58000000000004,297.7107142855,293.3807142855,14.78642857145,25.55714285715,2.2142857142875,296.07500000000005,20.575000000000003,297.66571428575,297.76428571425004,293.46321428550004,14.861428571425,25.414285714275,2.2261904761916664,296.1,20.85,297.89690476183335,298.02023809533335,293.6399999998333,15.029523809516666,25.688095238083335,0.5586467658036525,0.8294056854502019,1,0
1994,6,0.0882,0.117,0.0768,0.069175,0.0,297.515714286,297.571428571,292.852857143,299.2,295.9,11.5,75.31,0.0,14.2885714286,1.74285714286,25.2571428571,7.52857142857,29.4,21.1,9.1,1.9714285714300008,295.85,20.85,297.55214285750003,297.6428571425,293.0414285715,14.461428571449998,25.5214285714,2.09642857143,296.05,20.575000000000003,297.64714285725,297.73392857125,293.2460714285,14.6592857143,25.364285714275,2.1095238095249997,296.0833333333333,20.75,297.72833333333335,297.819047619,293.3819047618333,14.78095238095,25.402380952366663,0.6528221181905216,0.7575112421616201,1,0
1994,7,0.3633,0.24185,0.2473857,0.2834143,0.0,297.774285714,297.942857143,292.577142857,299.4,295.5,7.2,72.8857142857,0.0,14.02,2.28571428571,25.7,7.15714285714,30.6,21.1,9.7,2.0142857142850006,295.7,21.1,297.645,297.757142857,292.71500000000003,14.154285714299998,25.47857142855,2.139285714285,295.875,20.85,297.61249999999995,297.73392857125003,293.04785714275,14.470357142875,25.51785714285,2.1476190476199997,295.95,20.750000000000004,297.6588095238333,297.76190476183336,293.21380952366667,14.625714285716668,25.4357142857,0.7378332790417272,0.6749830015182106,1,0
1994,8,0.3633,0.09243333,0.1377571,0.07407143,0.0,297.455714286,297.564285714,292.672857143,299.3,296.1,11.5,74.7885714286,0.0,14.1571428571,2.35714285714,25.7428571429,8.57142857143,30.6,20.6,7.9,2.3214285714250007,295.8,20.85,297.615,297.7535714285,292.625,14.088571428549995,25.72142857145,2.1464285714275,295.82500000000005,20.85,297.58357142875,297.6982142855,292.83321428575,14.275,25.621428571425,2.1714285714283332,295.96666666666664,20.666666666666668,297.63642857149995,297.74047619033337,293.039047619,14.46904761905,25.483333333333334,0.8124868780056813,0.5829794791144721,1,0
1994,9,0.3633,0.1446,0.17415,0.1530833,0.0,297.235714286,297.335714286,293.128571429,300.1,295.4,16.7,77.9157142857,0.0,14.5585714286,2.5,25.3142857143,8.54285714286,30.6,20.6,16.2,2.4285714285700006,295.75,20.6,297.345714286,297.45,292.900714286,14.357857142849998,25.5285714286,2.2214285714275,295.725,20.85,297.495357143,297.6035714285,292.807857143,14.256071428575,25.503571428575,2.235714285713333,295.8333333333333,20.76666666666667,297.5235714286667,297.63928571416665,292.9988095238333,14.432857142866666,25.521428571433333,0.8757349421956369,0.4827922027307448,1,0
1994,10,0.1125,0.1038,0.08821429,0.1224143,7.15,297.268571429,297.407142857,293.887142857,299.5,295.5,18.7,81.5185714286,7.15,15.2585714286,2.44285714286,25.8857142857,7.05714285714,31.1,21.7,15.8,2.4714285714300006,295.45,21.15,297.2521428575,297.3714285715,293.507857143,14.908571428599998,25.6,2.3964285714275,295.625,21.0,297.43357142875,297.5625,293.0664285715,14.498571428575,25.660714285725,2.2547619047616667,295.7,20.95,297.4730952383333,297.5892857141667,293.0580952381667,14.4861904762,25.61428571428333,0.9266896074318334,0.3758275821142382,1,0
1994,11,0.1468,-0.04815,0.1946833,0.14055,0.0,297.501428571,297.671428571,292.864285714,299.8,295.6,6.69,75.4357142857,0.0,14.3342857143,2.57142857143,25.8428571429,7.95714285714,31.1,21.1,16.8,2.5071428571450003,295.55,21.4,297.385,297.539285714,293.3757142855,14.796428571449995,25.864285714300003,2.4678571428575,295.65,21.0,297.365357143,297.494642857,293.13821428575,14.57714285715,25.696428571450003,2.316666666666667,295.6666666666667,21.033333333333335,297.45857142866663,297.582142857,292.9971428571667,14.436190476200002,25.623809523816664,0.9646355819083586,0.2635871660690678,1,0
1994,12,0.0412,0.1005833,0.1528167,0.1368429,0.0,298.014285714,298.214285714,293.175714286,300.5,295.5,2.9,74.6471428571,0.0,14.6171428571,3.65714285714,26.7285714286,9.91428571429,32.8,20.6,0.0,3.1142857142850007,295.55,20.85,297.75785714250003,297.9428571425,293.02,14.475714285699995,26.28571428575,2.7928571428575,295.5,21.0,297.505,297.657142857,293.2639285715,14.69214285715,25.942857142875,2.6357142857133335,295.59999999999997,20.95,297.5416666666667,297.68928571416666,293.050952381,14.49095238095,25.869047619066663,0.989040187322164,0.1476465640024812,1,0
1994,13,0.0978,0.15975,0.1270429,0.1195286,46.62,298.281428571,298.464285714,293.532857143,300.1,296.8,6.66,75.0828571429,46.62,14.9457142857,2.47142857143,26.7,8.34285714286,33.3,21.1,1.0,3.064285714285001,296.15,20.85,298.1478571425,298.339285714,293.3542857145,14.781428571399998,26.714285714299997,2.785714285715,295.85,21.125,297.76642857125,297.939285714,293.365,14.788928571425,26.2892857143,2.6666666666666665,295.81666666666666,20.95,297.62619047616664,297.776190476,293.2102380953333,14.645238095233331,26.035714285733334,0.9995608365087943,0.0296333278225596,1,0
1994,14,0.108,0.05093333,0.1369286,0.1190286,0.0,298.12,298.314285714,293.151428571,300.0,296.8,4.4,73.9514285714,0.0,14.5471428571,2.4,26.4285714286,7.77142857143,31.1,21.7,2.3,2.4357142857150005,296.8,21.4,298.2007142855,298.38928571400004,293.342142857,14.7464285714,26.5642857143,2.775,296.175,21.125,297.979285714,298.16607142825,293.1810714285,14.61107142855,26.425000000025,2.67380952381,295.93333333333334,21.133333333333333,297.7369047618334,297.901190476,293.29,14.710238095233334,26.150000000016664,0.9960498426152168,-0.0887958953229347,1,0
1994,15,0.16435,0.13325,0.1874286,0.1552429,0.0,297.537142857,297.621428571,293.734285714,299.6,296.0,37.0,79.5171428571,0.0,15.1471428571,2.1,25.9714285714,6.71428571429,30.0,21.1,16.7,2.2500000000000004,296.4,21.4,297.8285714285,297.9678571425,293.4428571425,14.8471428571,26.200000000000003,2.6571428571425,296.275,21.125,297.9882142855,298.15357142825,293.39857142849996,14.81428571425,26.45714285715,2.6071428571433333,296.0333333333333,21.21666666666667,297.787142857,297.94880952349996,293.39095238083337,14.808333333316666,26.259523809533334,0.978556492299504,-0.2059786187410982,1,0
1994,16,0.16435,0.13325,0.1528286,0.1754571,0.0,297.541428571,297.735714286,292.852857143,299.6,296.3,16.6,75.2471428571,0.0,14.2942857143,2.12857142857,25.9714285714,6.4,30.0,22.2,28.7,2.1142857142850007,296.15,21.65,297.539285714,297.67857142850005,293.2935714285,14.720714285699998,25.9714285714,2.275,296.475,21.525,297.86999999975,298.03392857125004,293.31785714275003,14.73357142855,26.26785714285,2.5547619047616665,296.1666666666667,21.3,297.8326190473333,298.0035714283333,293.2185714285,14.6476190476,26.273809523816663,0.9473263538541914,-0.3202698538628376,1,0
1994,17,0.0805,0.0251,0.09804286,0.09371667,0.0,298.324285714,298.492857143,293.455714286,300.9,296.8,4.9,74.5157142857,0.0,14.8814285714,2.61428571429,26.6714285714,7.78571428571,31.7,22.2,13.2,2.37142857143,296.55,22.2,297.9328571425,298.1142857145,293.1542857145,14.587857142849998,26.3214285714,2.310714285715,296.475,21.8,297.88071428549995,298.0410714285,293.2985714285,14.717499999975,26.2607142857,2.561904761905,296.3666666666667,21.483333333333334,297.9697619045,298.14047619033335,293.31714285716663,14.738809523783331,26.4119047619,0.9027978299657434,-0.4300652022765205,1,0
1994,18,0.0652,0.08175,0.1644143,0.1321429,68.0,298.927142857,299.092857143,295.235714286,301.1,297.0,14.1,80.3528571429,68.0,16.6214285714,2.67142857143,27.7571428571,7.7,33.3,22.8,10.5,2.6428571428600005,296.9,22.5,298.62571428549995,298.792857143,294.345714286,15.751428571399998,27.21428571425,2.3785714285724997,296.525,22.075,298.08249999975,298.23571428575,293.81964285725,15.23607142855,26.592857142825004,2.3976190476199997,296.6166666666667,21.85,298.12190476166666,298.28690476183334,293.6604761905,15.072857142833334,26.583333333316663,0.8455960035018261,-0.5338233779647907,1,0
1994,19,0.1111,0.0974,0.1165143,0.1063143,10.46,298.557142857,298.7,294.924285714,300.5,297.2,21.1,80.4628571429,10.46,16.28,1.94285714286,27.4142857143,6.45714285714,31.7,23.9,3.3,2.307142857145001,297.1,23.35,298.742142857,298.8964285715,295.08000000000004,16.4507142857,27.5857142857,2.3392857142875,296.825,22.775,298.33749999975,298.50535714299997,294.11714285725,15.519285714275,26.95357142855,2.309523809525,296.68333333333334,22.316666666666663,298.16785714266666,298.3261904761667,293.8923809523333,15.295238095216666,26.702380952366667,0.7765238627180425,-0.630087843581711,1,0
1994,20,0.0742,0.0177,0.1722429,0.1608286,16.5,298.474285714,298.55,295.384285714,300.6,297.3,28.9,83.1357142857,16.5,16.7671428571,1.81428571429,27.7142857143,8.1,33.3,22.8,29.3,1.8785714285750004,297.25,23.35,298.5157142855,298.625,295.154285714,16.52357142855,27.5642857143,2.2607142857175,297.07500000000005,22.925,298.5707142855,298.7089285715,294.75,16.137499999975,27.389285714275,2.2119047619066667,296.7666666666667,22.5,298.2269047616666,298.36547619050003,294.2645238095,15.665238095216669,26.91666666665,0.6965510290629972,-0.717507257044331,1,0
1994,21,0.1178,0.10975,0.2084714,0.2084857,17.52,299.941428571,300.228571429,296.064285714,302.3,297.7,7.9,79.5028571429,17.52,17.4871428571,2.88571428571,29.1,7.07142857143,33.9,24.4,6.9,2.3500000000000005,297.5,23.6,299.2078571425,299.38928571450003,295.72428571399996,17.127142857099997,28.40714285715,2.3285714285725,297.3,23.475,298.97499999975,299.142857143,295.402142857,16.7889285714,27.996428571425,2.342857142858333,297.05,23.05,298.6276190473333,298.8000000001667,294.65285714283334,16.05523809521667,27.438095238083335,0.6068001458185932,-0.7948544414133534,1,0
1994,22,0.1097,0.1407,0.2008429,0.1616143,6.59,299.597142857,299.778571429,295.342857143,301.7,297.8,16.7,77.6642857143,6.59,16.7128571429,2.35714285714,28.5714285714,7.31428571429,33.3,23.3,1.6,2.6214285714250005,297.75,23.85,299.76928571400003,300.003571429,295.7035714285,17.099999999999998,28.8357142857,2.25,297.5,23.6,299.14249999975,299.3142857145,295.42892857125,16.811785714275,28.2,2.380952380953333,297.3,23.233333333333334,298.970238095,299.1404761906667,295.06785714283336,16.45833333331667,27.87142857141667,0.5085311186492207,-0.8610436117673553,1,0
1994,23,0.08005,0.06905,0.06161429,0.05854286,42.53,299.327142857,299.535714286,295.642857143,301.3,298.0,21.5,80.3828571429,42.53,17.0157142857,2.47142857143,28.2285714286,7.62857142857,32.8,23.3,67.3,2.4142857142850005,297.9,23.3,299.462142857,299.6571428575,295.49285714300004,16.864285714299996,28.4,2.3821428571425,297.7,23.45,299.33499999975004,299.523214286,295.6085714285,16.9957142857,28.403571428575,2.3571428571433333,297.5,23.416666666666668,299.13738095216667,299.3142857145,295.43238095233335,16.81404761903333,28.130952380950003,0.4031234292879726,-0.9151456172430182,1,0
1994,24,-0.0286,0.06905,0.1592833,0.2158429,13.82,299.605714286,299.8,295.491428571,301.6,298.3,3.7,78.2928571429,13.82,16.8314285714,2.4,28.3285714286,6.77142857143,32.8,24.4,5.4,2.4357142857150005,298.15,23.85,299.46642857150005,299.667857143,295.567142857,16.923571428549998,28.2785714286,2.52857142857,297.95,23.85,299.61785714275004,299.835714286,295.63535714274997,17.011785714275,28.55714285715,2.311904761905,297.71666666666664,23.683333333333337,299.25047619033336,299.4321428573333,295.4749999998333,16.849047619033332,28.226190476200003,0.2920567706369759,-0.9564009842765224,1,0
1994,25,-0.0323,0.04215,0.1387429,0.1391143,38.34,299.5,299.635714286,295.462857143,302.2,298.0,26.51,78.7042857143,38.34,16.8371428571,2.04285714286,28.0714285714,6.6,32.8,23.9,23.4,2.2214285714300006,298.15,24.15,299.552857143,299.717857143,295.477142857,16.83428571425,28.2,2.3178571428575,298.025,23.725,299.5075,299.68750000025,295.485,16.849285714275,28.3,2.3285714285716668,297.84999999999997,23.683333333333337,299.4076190475,299.5880952383333,295.5647619046667,16.941904761883332,28.335714285716666,0.1768902751225731,-0.9842305779475968,1,0
